packet_size,protocol,time_diff,label,packet_rate
103,17,0.986659049987793,0,
60,2,0.740178108215332,0,
60,2,1.1457560062408447,0,
46,2,1.0516998767852783,0,
60,2,4.329442977905273,0,
103,17,1.7529480457305908,0,
60,2,2.67535400390625,0,
187,17,0.7456810474395752,0,
444,17,0.0010480880737304,0,
60,2,0.2194287776947021,0,
141,17,0.0315191745758056,0,
173,17,0.2521450519561767,0,
141,17,0.1017158031463623,0,
173,17,0.149860143661499,0,
280,17,0.1246609687805175,0,
173,17,0.1197390556335449,0,
399,17,0.001720905303955,0,
176,17,0.1001780033111572,0,
60,2,0.1417701244354248,0,
100,17,0.0004129409790039,0,
187,17,0.0881249904632568,0,
158,17,0.1131389141082763,0,
60,2,0.2837491035461426,0,
357,17,0.0134170055389404,0,
152,17,0.2207129001617431,0,
372,17,0.0070979595184326,0,
233,17,0.0051500797271728,0,
178,17,0.1383509635925293,0,
138,17,0.0338339805603027,0,
235,17,0.1015830039978027,0,
158,17,0.1118209362030029,0,
60,2,0.0897281169891357,0,
60,2,0.0002119541168212,0,
235,17,0.0497291088104248,0,
357,17,0.2487139701843261,0,
235,17,0.0028228759765625,0,
130,17,0.2079451084136963,0,
270,17,0.0250160694122314,0,
431,17,0.1018488407135009,0,
568,17,0.0230240821838378,0,
138,17,0.0786049365997314,0,
431,17,0.657325029373169,0,
182,17,0.8542439937591553,0,
249,17,1.2854809761047363,0,
103,17,7.601412057876587,0,
103,17,0.9843060970306396,0,
60,2,2.525547981262207,0,
60,2,0.1927759647369384,0,
103,17,0.2960879802703857,0,
60,2,1.93937087059021,0,
46,2,0.2151989936828613,0,
103,17,6.868800163269043,0,
187,17,2.89569091796875,0,
444,17,0.0002601146697998,0,
141,17,0.2515687942504883,0,
60,2,0.0142149925231933,0,
60,2,0.1524980068206787,0,
173,17,0.076409101486206,0,
141,17,0.1003971099853515,0,
173,17,0.1504299640655517,0,
280,17,0.1013839244842529,0,
173,17,0.1491239070892334,0,
176,17,0.1018390655517578,0,
399,17,0.0853030681610107,0,
187,17,0.1152639389038086,0,
357,17,0.1156280040740966,0,
152,17,0.1377770900726318,0,
235,17,0.3640780448913574,0,
372,17,0.0288989543914794,0,
235,17,0.2198319435119629,0,
60,2,0.0661180019378662,0,
100,17,0.0001680850982666,0,
60,2,0.1801378726959228,0,
235,17,0.0018539428710937,0,
357,17,0.0014801025390625,0,
189,17,0.1352488994598388,0,
99,17,0.0141820907592773,0,
431,17,0.1099081039428711,0,
167,17,0.4261798858642578,0,
431,17,0.2055099010467529,0,
107,17,0.2663061618804931,0,
182,17,0.812938928604126,0,
60,2,1.4310541152954102,0,
212,17,0.0002667903900146,0,
137,17,0.33132004737854,0,
249,17,0.6676390171051025,0,
103,17,7.297731161117554,0,
103,17,1.0104498863220217,0,
103,17,2.996443033218384,0,
60,2,1.9809908866882324,0,
46,2,1.9146671295166016,0,
60,2,2.3159780502319336,0,
103,17,2.807020902633667,0,
60,2,0.5841341018676758,0,
187,17,2.6459310054779053,0,
444,17,0.000295877456665,0,
141,17,0.2564771175384521,0,
173,17,0.2440798282623291,0,
141,17,0.1026949882507324,0,
60,2,0.0644271373748779,0,
173,17,0.0867538452148437,0,
280,17,0.1707751750946045,0,
173,17,0.0758688449859619,0,
357,17,0.0453391075134277,0,
399,17,0.0283498764038085,0,
176,17,0.0271861553192138,0,
152,17,0.1817638874053955,0,
187,17,0.0715229511260986,0,
60,2,0.0088441371917724,0,
100,17,0.0046789646148681,0,
229,17,0.2460091114044189,0,
235,17,0.0219788551330566,0,
158,17,0.0621900558471679,0,
235,17,0.1896870136260986,0,
372,17,0.1012649536132812,0,
60,2,0.0562920570373535,0,
235,17,0.0938198566436767,0,
357,17,0.0014610290527343,0,
130,17,0.1457750797271728,0,
431,17,0.1936540603637695,0,
229,17,0.1214709281921386,0,
187,17,0.0988409519195556,0,
431,17,0.3417720794677734,0,
167,17,0.0759389400482177,0,
138,17,0.7386860847473145,0,
229,17,0.0399630069732666,0,
182,17,0.1349618434906005,0,
229,17,0.5771441459655762,0,
60,2,0.9425828456878662,0,
60,2,0.0007631778717041,0,
137,17,0.1605048179626464,0,
212,17,0.0807721614837646,0,
137,17,0.2720198631286621,0,
190,6,0.0,1,
102,6,0.011225938796997,1,
102,6,0.0001389980316162,1,
66,6,0.0087029933929443,1,
102,6,0.0006699562072753,1,
102,6,9.79900360107422e-05,1,
